stop_id,name,mode,lat,lon,betweenness
bus_jkmSVBKz,NUNGAMBAKKAM LOYALA COLLEGE,bus,13.0646,80.23479,0.003324147790002517
bus_OTWTQCls,PAZHANTHANDALAM ROAD JUNCTION,bus,12.9601,80.09071,0.003320406466963059
bus_mexFgKBp,VELACHERY,bus,12.97618,80.22128,0.0033136780756053918
bus_EcbaOvXo,SIDCO CANTEEN,bus,13.18286,80.12932,0.003306884112031961
suburban_TMLP_P_2,TIRUMALPUR,suburban,12.95624396,79.67377498,0.0033007114949619573
bus_cBsLzvxc,PATTABIRAM ROAD,bus,13.05675,80.09764,0.003298931083527339
bus_SlfNpref,SANGAM THEATRE,bus,13.07883,80.25001,0.0032843413015852846
bus_kynUbZOw,IRUNGATTUKOTTAI SIPCOT,bus,13.00407,79.9936,0.0032776878146578547
bus_LgyCGIBw,VADAKARAI BYPASS,bus,13.18657,80.19279,0.0032772042391179296
suburban_TKO_P_2,TAKKOLAM,suburban,13.02428143,79.6773306,0.0032740612790458563
bus_qJLcIlzA,FORTH STREET,bus,13.12739,80.07929,0.003273468872383764
bus_sUKTegUv,MADURAPAKKAM ROAD JUNCTION,bus,12.86527,80.17558,0.0032710392537422858
bus_abb4991a51463fe960b24a10f3f3df0b,KMC HOSPITAL,bus,13.0775,80.24074,0.003270107233212542
bus_TEKQTTfp,GERUGAMBAKKAM,bus,13.01542,80.13653,0.0032679683397621494
bus_ODVCvUnB,MEDAVAKKAM BABU NAGAR,bus,12.91246,80.19188,0.003266604581857482
bus_TBShKgjD,KUNNUKADU ALAMARAM,bus,12.79561,80.24119,0.003262314005034186
bus_aPOYjvXT,THIRUPORUR TEMPLE,bus,12.73041,80.18885,0.0032622553483651904
bus_ba50f5e9,BINNY MILL CANTEEN,bus,13.10274,80.25273,0.003253555991988428
bus_VKJFREzF,GUDUVANCHERRY PUTRU TEMPLE,bus,12.83163,80.07156,0.003246473370347522
bus_obGcbWvT,VANIYANCHAVADI PADMA ADARSH SCHOOL,bus,12.82621,80.23139,0.003246182294655679
bus_OUTzwMHI,VGP GOLDEN BEACH,bus,12.91393,80.25037,0.003241989418491577
bus_RjRljmKl,AYALCHERI,bus,13.09259,80.08362,0.00323992398515743
bus_fvPlIFug,ARASANKAZHANI,bus,12.87844,80.1928,0.0032293466291423156
bus_WCllcJIC,VELACHERY CHECK POST,bus,12.99757,80.21661,0.00322510204743147
bus_EVAUYvVR,EKKATTUTHANGAL,bus,13.0184,80.20588,0.003224986800600647
bus_ZzGQqLDR,MOORAI ANNA NAGAR,bus,13.17287,80.09155,0.003224287289925785
bus_VJibZvbS,ANNA NAGAR ROUNDTANA,bus,13.08474,80.21696,0.0032229311662064965
bus_ppabfQGz,VIVEKANANDA HOUSE BUS TERMINUS,bus,13.05038,80.28082,0.0032214590107006082
bus_QPpuxtew,THIRUVALLUVAR NAGAR RTO,bus,12.97676,80.25906,0.0032205739546192374
bus_JYjcxadu,THIRUVALLUR OIL MILL,bus,13.12245,79.91173,0.0032108574953732265
bus_56ef54ab,AYANAVARAM NOOR HOTEL,bus,13.09858,80.23428,0.003210804603956349
bus_VbpBVdde,VAANAGARAM,bus,13.06071,80.1552,0.0032087500794557348
bus_AqgjLYqB,METHA NAGAR,bus,13.0679,80.22679,0.003205810385218383
bus_TqATzVvV,ERUMAIYUR,bus,12.95214,80.08867,0.003204922197993287
bus_38fad1585356f8aec2ad253b32505d9c,BRINDAVAN STREET,bus,13.0416,80.22761,0.003199259716224553
metro_114_1,Alandur Metro,metro,13.00372197,80.20154361,0.003198149290561382
bus_TPFTQSyz,MOOLAKOTHALAM,bus,13.10406,80.27384,0.003195070440106295
bus_nCsqpnJo,NERKUNDRAM VENGAYA MANDI,bus,13.07003,80.18153,0.0031944124774690615
bus_eIHkGhSU,EAST POTHERI,bus,12.81926,80.05169,0.003194136399215572
bus_RWixPrCB,DURAISWAMY SUBWAY,bus,13.04074,80.23099,0.003187687711045641
bus_595,PALLAVARAM R.S,bus,12.549663,80.143925,0.0031840371317434584
bus_1536,S.P. KOIL RAILWAY GATE,bus,12.549663,80.143925,0.0031814333008707307
bus_joGrBgeB,ARAKKAMBAKKAM ROAD JUNCTION,bus,13.19697,80.08016,0.003181178944158597
bus_rSdxnGDj,VANAGARAM KUMAR THEATER,bus,13.06191,80.1497,0.003176481434004102
bus_XCsMJVNe,MUGALIVAKKAM A.G.S.OFFICER'S COLONY,bus,13.02093,80.1615,0.0031738897212185307
bus_QxkHLGuk,NAVALUR,bus,12.84472,80.22647,0.0031697292235734545
bus_HNYicgCh,MATHUR MMDA THIRD MAIN ROAD,bus,13.16685,80.24992,0.0031692957889547855
bus_RQiSRtZp,PERAMBUR MARKET,bus,13.11579,80.24403,0.003169179351165267
bus_bgWfLree,METTUPALAYAM PEARMBUR,bus,13.10496,80.25319,0.0031678042099388595
bus_fjFZwaYy,CHEKKADY,bus,13.01099,80.12372,0.0031586364760034158
bus_CcOdmuhY,SEKKADU ANNA NAGAR,bus,13.1247,80.07843,0.0031579846034139923
bus_AkHugPhd,PATTABIRAM AMBEDKAR STATUE,bus,13.11954,80.07816,0.0031574910808970275
bus_CcTUkfkl,KELLYS,bus,13.0857,80.24658,0.003149425994663299
bus_rCrvifMW,SHIVA TEMPLE KATTUR,bus,12.73335,80.16149,0.003146771079395419
bus_287,VELLAIKAL,bus,12.549663,80.143925,0.0031446253469407
bus_mYoRZvtc,TRIPLICANE,bus,13.05813,80.27776,0.0031438256843786283
bus_New91,CHEMBAKKAM SCHOOL,bus,12.71032,80.13023,0.003143229133723991
bus_GznDzxNt,MADHA HOSPITAL AND COLLEGE,bus,13.00721,80.11264,0.003141148400260762
bus_HYSXwpsm,MANAPAKKAM,bus,13.16267,80.22476,0.003140307434856457
suburban_MNDY_P_2,MANDAVELI,suburban,13.028885,80.260853,0.003134717662472426
bus_syNMMSsu,PADUR,bus,12.8055,80.22407,0.0031324693128517954
bus_rhOosuOh,VANCHUVANCHERI OM SAKTHI NAGAR,bus,12.82703,80.07467,0.00313098910137775
bus_VaatbtRf,RAMAPURAM ASHRAM,bus,13.03176,80.18372,0.003127200060326062
bus_CRVKBFrv,ANNAIKATTUCHERRY,bus,13.10489,80.05833,0.003127154090030965
bus_OOwDmsWF,AYALCHERI GOVERNMENT SCHOOL,bus,13.09376,80.08092,0.0031244397161876583
bus_pRsoSsPh,VIRUGAMBAKKAM,bus,13.04662,80.19157,0.003123164218751988
bus_RuAJZyMI,PERUNGUDI S.R.P TOOLS,bus,12.97854,80.25226,0.0031222756892603696
bus_GWhCmjED,PERAMBUR RAILWAYSTATION,bus,13.10865,80.24426,0.003114408894363234
bus_ZHWKFCEn,CHITHALAPAKKAM JUNCTION,bus,12.89768,80.18218,0.003112149466819424
bus_AoIEptMM,MANNIVAKKAM ROAD JUNCTION,bus,12.89448,80.06438,0.003109792558527907
bus_VycUzKpr,VEERAPURAM ROAD JUNCTION,bus,13.17582,80.08466,0.0031088030209560132
bus_848,VAZHUTHIGAIMEDU,bus,12.549663,80.143925,0.0031083354935227455
bus_326f67bbfcd13bfa78d2363be0537fb8,MARAIMALAI NAGAR P.S.JN.,bus,12.79535,80.02131,0.0031035163479333746
bus_tKHOTHLP,MANAVALA NAGAR JUNCTION,bus,13.11099,79.91026,0.0031018236349318004
bus_RTnwKdcX,KUNDRATHUR ROAD JUNCTION,bus,13.00368,80.09959,0.0031010978917566795
bus_729,PUDUPAKKAM,bus,12.549663,80.143925,0.003101083276960866
bus_1596783a,SAYANI THEATRE AYNAVARAM,bus,13.09775,80.23976,0.0030953203349865775
bus_ZcOxufIN,VARADHARAJAPURAM KISHKINDA,bus,12.93868,80.0836,0.0030894379290235157
bus_EYCnMsAF,RETTERI JUNCTION,bus,13.12991,80.21432,0.0030893682798215027
metro_112_1,Little Mount,metro,13.01454669,80.22424799,0.003084039834317441
bus_jobllKUJ,SALAMANGALAM,bus,12.88454,80.01231,0.0030830625813969433
bus_aqNqVlQG,KALAIVANI NAGAR 1ST STREET,bus,12.82471,80.05546,0.0030786521302458
bus_1844,ACHARAPAKKAM,bus,12.549663,80.143925,0.003077795985052885
bus_LIaalPFl,MUTHAPUDUPET,bus,13.14574,80.06432,0.003074644837055789
bus_YoEMZEcq,MANALI B.T,bus,13.16984,80.25729,0.0030727552780376918
bus_Axaxnisk,POLACHERI KOLATHUR,bus,12.81166,80.15945,0.0030649416141597494
bus_535b36c2,NUNGAMBAKKAM RAILWAY STATION,bus,13.06658,80.23144,0.0030623880517208096
bus_MMTihhSZ,CRESCENT LAKE JUNCTION,bus,12.87103,79.97941,0.003059385696736162
bus_akxruFTl,MADHANANDAPURAM WATER TANK,bus,13.02248,80.15019,0.003058405452248759
bus_New316,KANNIGAPURAM RAJAKALAM,bus,13.19937,80.14993,0.00305786252406857
bus_MlXQVZuf,NAVALUR AGS COMPLEX,bus,12.8504,80.22646,0.003054244954603683
bus_eJHaFiJU,PULIYANTHOPU TB HOSPITAL,bus,13.09905,80.2639,0.00305345026114765
bus_DsuTXcIa,JAMALIA,bus,13.10617,80.2504,0.0030523199409690878
bus_TcOgoqIO,KOVUR R J C C CHURCH,bus,13.01151,80.12686,0.003043152207033644
bus_iWUiEObr,VGP GOLDEN BEACH,bus,12.91392,80.25028,0.0030414242659560706
bus_qHHrAclK,THANDAPERUMBAKKAM NELCAST COMPANY,bus,13.30729,80.16767,0.0030411359685030832
bus_359e93744e98bd4ee5a14a123939bd39,GURU NANAK COLLEGE,bus,12.99099,80.21947,0.0030378102522433136
bus_yRZHSCWE,ILLALUR,bus,12.73381,80.15727,0.0030312868104256474
bus_PkIPVRtB,OLD PERUNGALATHUR SRI PADMAVATHI MAHAL,bus,12.91981,80.0871,0.0030302809564170885
bus_uiqniiby,SUNNAMBU KALVAI,bus,12.71154,80.13757,0.0030277448647542194
bus_nxFmOJAJ,KOVUR E B OFFICE,bus,13.01024,80.11445,0.00302566413129099
bus_RSRIdzBF,THIRUVERKADU MGR NAGAR,bus,13.06764,80.1295,0.0030134025353094735
bus_dLtneiKf,TAMBARAM RAILWAY STATION EAST,bus,12.92324,80.12192,0.0030110266339725277
bus_LjfvDYFE,KOVILANCHERY,bus,12.88252,80.17068,0.003009417419328903
bus_TCeiTEZh,SORANJERI POST OFFICE,bus,13.10113,80.07098,0.0030089554472178875
bus_125,NANDANAM S.H.B,bus,12.549663,80.143925,0.003008373031942328
bus_sAuLGTlR,THANDALAM KOOT ROAD,bus,13.01843,80.01032,0.0030025909932140655
bus_RfzcmazU,VALLUVAR KOTTAM,bus,13.05371,80.24214,0.0030022879228963546
bus_695,CYCLE SHOP,bus,12.549663,80.143925,0.0029981160220202575
bus_fkhDLNVv,MARAIMALAI NAGAR BALAJI MAHAL,bus,12.79307,80.0252,0.0029944478716841458
bus_LPSpTPgJ,MANNIVAKKAM NATESAN SCHOOL,bus,12.90032,80.06509,0.0029943082895581355
bus_JvDZYJph,MADHAVARAM POST BOX,bus,13.14227,80.23676,0.0029940763721567802
bus_BGiGDHMe,VEERAPURAM VIRALIYUR KODI,bus,13.18172,80.08571,0.002993812274503206
bus_CNyHgccZ,GOVERNMENT SCHOOL - NEAR THIRUNINRAVUR,bus,13.11948,80.02907,0.002993729165616116
bus_fJuPdFXq,THIRUNINRAVUR BUS TERMINUS,bus,13.12087,80.02946,0.0029927421205821862
bus_New185,KARUNAKARACHERY,bus,13.11081,80.0521,0.0029919364167648797
bus_kIKddsaQ,EDAPALAYAM,bus,13.27309,80.26139,0.002991387413069967
bus_bb2fb900ac30a56e38ee93ca93bf4667,RAMAPURAM MIOT HOSPITAL,bus,13.02065,80.1844,0.0029901267207195488
bus_vLvetIEj,CHEMBAKKAM JUNCTION,bus,12.7096,80.12551,0.002988572588040544
bus_hNvVhacI,KOLACHERY,bus,13.00652,80.10043,0.002985613622786908
bus_2d159858b0cb1480da77189b01d6bd93,RAMAPURAM MIOT HOSPITAL,bus,13.02062,80.18449,0.0029841464672781103
bus_30940a69,OTTERI TB HOSPITAL,bus,13.09693,80.24526,0.0029798360660168058
bus_NoGATiBT,VATHIYAR THOTTAM,bus,13.14368,80.23391,0.0029795837466074647
metro_211_1,CMBT Metro,metro,13.06824182,80.20411868,0.0029778558986827304
bus_rEXMwzJR,ADABAKKAM BRINDAVAN NAGAR,bus,12.98743,80.20542,0.002974623439504257
bus_1845,TINDIVANAM,bus,12.549663,80.143925,0.002974239792119765
bus_WQOJAyxG,VARADHARAJAPURAM RAYAPPA NAGAR,bus,12.92368,80.07798,0.002973953660053744
bus_LpjIkIID,H.V.F MAIN GATE,bus,13.13576,80.0979,0.002973652014278607
metro_109_2,Teynampet,metro,13.03782035,80.24640937,0.002970079773694566
metro_203_2,Nehru Park,metro,13.07892912,80.25087459,0.0029691503432653617
bus_pqZYMbGr,SALAMANGALAM COLONY,bus,12.88253,80.00869,0.0029675783124271716
bus_gFAsBeQM,D1 POLICE STATION,bus,13.06794,80.2724,0.0029656180204157144
bus_YbopoHtZ,MUTHAPUDUPET ELLAIAMMAN TEMPLE,bus,13.14554,80.06285,0.002964918330783884
bus_jRMQzQnr,VALLANCHERY BAJANAI TEMPLE,bus,12.8257,80.05574,0.002963167861276028
bus_BMDeXhVp,SHOLINGANALLUR HCL COMPANY,bus,12.90163,80.21826,0.0029611822547101273
bus_9190d066cb42d6d542abbd174110c034,BRINDHAVAN STREET,bus,13.04155,80.2276,0.0029596267893728235
bus_RFLUsFpq,PANCHAYAT BOARD,bus,13.07489,80.11175,0.0029595347633942105
bus_jJVVpGMf,SELAIYUR,bus,12.92253,80.13743,0.002957407244205517
bus_ERcEoUXY,KILPAUK GARDEN,bus,13.08387,80.23394,0.002948657154170499
bus_rqBqDfoZ,PERIYAMEDU,bus,13.08397,80.27044,0.002946525958789988
bus_ljAdwZQx,SERAPANACHERI,bus,12.87314,79.98534,0.00294390142776639
bus_oxvsyLlm,MADHANANDAPURAM,bus,13.0228,80.14641,0.002942921183278987
bus_VHmQaoRO,SEMMANCHERI,bus,12.86166,80.22641,0.0029387606856339107
bus_vJbDLuoa,TONDIARPET POWER HOUSE,bus,13.12866,80.27875,0.0029362420202967837
bus_RwWmKtXH,INJAMBAKKAM,bus,12.91883,80.25078,0.002925939996986299
bus_QpjbbNqd,ANDARKUPPAM,bus,13.30167,80.16065,0.0029256516995333115
metro_102_1,Mannadi,metro,13.09589736,80.28599516,0.0029256128275499203
bus_SjrIulZC,CHETTIYAR AGARAM MURUGAN TEMPLE,bus,13.04806,80.14557,0.002925533974677257
bus_PfzzVLdD,KATTUR,bus,12.73485,80.13776,0.0029158025414558757
bus_noVetmot,DATA UDUPI HOTEL,bus,13.03689,80.19853,0.0029131873042636414
bus_DwCsfBrf,MADAYATHUR,bus,12.71297,80.14532,0.0029122605957844477
bus_ygKQkAfU,JAMALAYA,bus,13.10623,80.2504,0.002909347876059782
bus_210,VANDALUR ZOO,bus,12.549663,80.143925,0.0028997496945769113
bus_xgGSyRKK,MADIPAKKAM BALAJI NAGAR,bus,12.97817,80.20422,0.0028980251632674237
bus_KLTxOJqh,MURARI HOSPITAL,bus,13.1378,80.23795,0.002894071925983566
bus_vyojaKRU,TAMBARAM TB HOSPITAL,bus,12.9441,80.1345,0.002891090000689415
bus_dAjqsFfg,WIRELESS COMPANY KALLIKUPPAM,bus,13.13197,80.16531,0.0028910428226064646
bus_cNuXvIqU,SURAPET VELAMMAL COLLEGE,bus,13.1508,80.19145,0.002890035344060169
bus_mBrhAdeU,PAYYANUR,bus,12.64097,80.17283,0.0028880937692782236
bus_hnvEGTpC,MEVALURKUPPAM,bus,13.0187,80.00637,0.002887106724244294
bus_ulSrvocN,THARAMANI VHS HOSPITAL,bus,13.00358,80.24736,0.0028864656744735395
bus_VXAxIwYs,VALLUVAR NAGAR CHITHALAPAKKAM,bus,12.8933,80.1836,0.0028837640884032006
bus_KFegxKuC,INDIRA NAGAR CHITHALAPAKKAM,bus,12.8863,80.18856,0.002882893822233
suburban_TLM_P_2,TIRUSULAM,suburban,12.98009969,80.16540747,0.002880586960688065
bus_pcONCDTC,PAVENDAR SALAI,bus,12.78945,80.0313,0.002878963602714374
bus_mZAcIEme,MUDICHUR LAKSHMI NAGAR,bus,12.90579,80.0663,0.002878824020588364
bus_47d644b677df88d17474a98bacc92341,NEMILICHERI,bus,13.12424,80.05194,0.002876452147795108
bus_gpaAUChy,ANNAMALAIPURAM MUSIC COLLEGE,bus,13.01908,80.26296,0.002870660187301966
bus_mAnUtCvs,THIRUVERKADU PERUMAL TEMPLE STREET,bus,13.06458,80.12382,0.002867017932086763
bus_rxlNLBXr,VANAGARAM SALAI JUNCTION,bus,13.07748,80.15573,0.0028658732433041964
metro_144_1,Thiruvotriyur Theradi,metro,13.15976007,80.30221762,0.0028647263842787193
bus_492bf1fc,PODI KADAI,bus,13.0973,80.24772,0.002864351797047034
bus_PywYzQHY,KOYAMBEDU MARKET,bus,13.06612,80.19874,0.0028604422571872606
bus_New217,MANNIVAKKAM PUDU NAGAR,bus,12.89685,80.07082,0.002858469391083972
bus_mKIQRbrs,DOVETON,bus,13.087,80.25787,0.0028573490496398147
bus_hTaJTejf,SASTHIRI NAGAR MANALI,bus,13.16533,80.25347,0.002854823513719354
bus_wGMdZeqa,ANDARKUPPAM,bus,12.99606,80.10964,0.0028545266906648773
bus_xBIYCFCM,MANAMATHI KOOT ROAD,bus,12.71918,80.17765,0.0028537781775241147
bus_WMFlppka,GUDUVANCHERY RAJESHWARI NAGAR,bus,12.82742,80.05612,0.002853637628822383
bus_honleovC,VANCHUVANCHERI,bus,12.8754,79.99696,0.0028520940434573995
bus_ElqrEMfW,AMARAMBEDU ROAD,bus,12.97014,80.01377,0.002848856898525586
bus_REvIjxsO,PURASAIWAKKAM MEGALA THEATER,bus,13.08735,80.25074,0.0028485082384876377
bus_9ced87eb513fd55497cdf58b974e8309,ADYAR TELEPHONE EXCHANGE,bus,13.00136,80.25664,0.0028476718918694077
bus_RchOKnYD,PERUMBAKKAM GLOBAL HOSPITAL,bus,12.90538,80.20804,0.0028456979857403556
bus_1b87fdec59ad2bbb966b7646593cc90f,IYYAPPANTHANGAL BUS TERMINUS,bus,13.03797,80.1354,0.00283521523059993
bus_PZLqDGdx,IYYAPPANTHANGAL BUS TERMINUS,bus,13.03794,80.13537,0.00283521523059993
bus_bba0bdce5d7359aed78f365aef3e7572,AMBATTUR TELEPHONE EXCHANGE,bus,13.10132,80.16247,0.0028333076119358494
bus_QncWjmnC,WATER TANK KILPAUK NEW AVADI ROAD,bus,13.08887,80.23068,0.002833172885200728
bus_MhxjGQjy,THANDALAM SHRI NAGATHAMAN TEMPLE,bus,13.00017,80.09759,0.0028308288607970396
bus_New64,URAPAKKAM TEA SHOP,bus,12.86208,80.07355,0.0028298169853999593
bus_SlEBxfyW,SENNEERKUPPAM,bus,13.05648,80.114,0.0028285385211706507
bus_nvXuJriv,VANCHUVANCHERI,bus,12.87527,79.99597,0.0028284171587966184
bus_wOZIcmuB,D1 POLICE STATION,bus,13.06789,80.2723,0.002828291221787862
bus_927,MOONDRAM KATTALAI,bus,12.549663,80.143925,0.0028261271897110376
bus_107,MAHALAKSHMI NAGAR,bus,12.549663,80.143925,0.0028242598395338114
bus_dvaPHMux,MINJUR B.T,bus,13.28222,80.25358,0.002824187883201983
bus_efca575d3b64c91c3ab7f775f238c450,MADRAS UNIVERSITY,bus,13.06544,80.28375,0.0028238380290140715
bus_kbNsckqG,SATYABHAMA UNIVERSITY,bus,12.87105,80.22644,0.002823276416664139
bus_XGiaFBsp,BASIN BRIDGE RAILWAY STATION,bus,13.10141,80.27059,0.0028223349708351025
bus_1545,MOONDRAM KATTALAI,bus,12.549663,80.143925,0.002820474935331616
metro_103_1,High Court,metro,13.08786263,80.28533057,0.0028192587251439976
bus_mkMGVFdU,AKKARAI,bus,12.89783,80.24708,0.0028176666403477353
bus_1083,THOZHUDUR,bus,12.549663,80.143925,0.0028154135043879746
bus_uKNLSXwU,THACHUR,bus,13.2988,80.15483,0.00281016743056354
bus_ZmAHrmfv,PORUR T R STUDIO,bus,13.04599,80.14568,0.002810049705707485
bus_zvLqJZxI,CHETTIYAR AGARAM,bus,13.03619,80.14609,0.0028065838316678913
bus_JAAaPyFS,JJ NAGAR EAST FIRE STATION,bus,13.08485,80.18756,0.0028061308079883724
metro_212_1,Arumbakkam,metro,13.06184867,80.21191767,0.0028021618826432485
bus_JLvNOQnl,PAMMAL THEATRE,bus,12.9777,80.13059,0.0027997607807231503
bus_AjJCgCBk,TAYLORS ROAD,bus,13.0765,80.23739,0.002798546508604762
bus_ZdIQslRD,M.G.R NAGAR MARKET,bus,13.03647,80.20147,0.0027977030352938697
bus_JGMtXKXa,ILLALUR JUNCTION,bus,12.71404,80.14997,0.002796776326814676
bus_166,SEMMANCHERI KUPPAM,bus,12.549663,80.143925,0.002787918915589653
bus_1415,NEYVELI,bus,12.549663,80.143925,0.002786423853394673
bus_GhOGJPtU,MANJANKARANI,bus,13.26684,80.11459,0.0027852695772076757
bus_QyfZGsFT,PADUR,bus,12.80533,80.22409,0.0027842452187765918
bus_CpnDMnJS,NUNGAMBAKKAM LOYALA COLLEGE,bus,13.06453,80.23503,0.002781418939825729
bus_fdjgUDEy,VENGADAMANGALAM VILLEGE,bus,12.86552,80.15008,0.0027792423621885013
bus_FnMlnlru,THEYAMPAKKAM,bus,13.19793,80.22867,0.0027761885441822333
bus_tJbXQuOE,PUDUR,bus,13.13037,80.15852,0.002775558553636693
bus_SapgsLPr,PALLAVARAM NEW BRIDGE,bus,12.95865,80.1503,0.002773711519818861
bus_eYoPTdNP,ROYAPETTAH HOSPITAL,bus,13.05432,80.26428,0.0027718111969068987
bus_PCRBVfUw,THANDALAM T S R RAJALAKSHMI NAGAR,bus,13.01803,79.9873,0.002771622455274522
bus_708,PUDUVOYAL,bus,12.549663,80.143925,0.002770210887519359
bus_gmiMCrrb,MOOLAKADAI,bus,13.12865,80.24218,0.002770016268163197
bus_uGRyXcfW,SADANANDAPURAM,bus,12.89694,80.1097,0.002769805235012524
bus_QeEdlYuU,MANALI MEENAKSHI THEATRE,bus,13.16244,80.26245,0.0027695861140709915
bus_GYMzAvFw,SITHALAPAKKAM JAYA NAGAR,bus,12.89035,80.18457,0.0027682798194334285
bus_aZtqChJJ,SHOLINGANALLUR ACCENTURE,bus,12.90748,80.22819,0.0027645104775323227
bus_3c70a40d355075124bb413c049789caf,SADANANDAPURAM,bus,12.89702,80.10977,0.002764265624542499
bus_EzrJiyuu,VARADHARAJAPURAM,bus,12.90897,80.06866,0.0027633397516185917
bus_New283,SRIPERUMBUDUR THANTHONI AMMAN NAGAR,bus,12.98053,79.93735,0.0027597023171311657
bus_New212,MANAVALAN NAGAR,bus,13.11275,79.91203,0.0027560833049492294
bus_hfsVeMMa,CHOOLAI POST OFFICE,bus,13.09017,80.26537,0.002756009654265049
bus_d6ee495840961d88226aba0a2ea1d941,KOYAMBEDU POLICE STATION,bus,13.06967,80.20068,0.002754448421895416
bus_AKFNXFCk,PANCHETTI,bus,13.28674,80.14898,0.002752770020143949
bus_7566a5ca7c64c798314f46cdc7c62cac,PANCHETTI,bus,13.28676,80.1491,0.002752770020143949
bus_247,NAZARATHPET,bus,12.549663,80.143925,0.002751145009514326
bus_pkjKhIFs,MANALI MARKET,bus,13.16358,80.2586,0.002748133087757736
bus_vSdfqYeK,ASHOK PILLAR,bus,13.03354,80.21202,0.0027455732848770805
bus_SsTrbdxo,MANANCHERI PILLAYAR TEMPLE,bus,12.99795,80.10379,0.0027390424216951056
bus_JGCJnIWw,SARAPANCHERY,bus,12.87304,79.98508,0.0027366097744876278
bus_wtfdArpr,THALAYAMPATTU,bus,12.82831,79.87761,0.0027332628748869044
bus_JZbiEaEt,PERUNBAKKAM BHARATHI VIDYALAYA,bus,12.90747,80.20191,0.0027302137167705834
bus_eJBRTpyb,MINJUR MARKET,bus,13.27874,80.26016,0.0027284909216579232
bus_418,ILLALUR JUNCTION,bus,12.549663,80.143925,0.002726441198252077
bus_gHWJyJxY,PORUR LAKSHMI NAGAR,bus,13.03834,80.16502,0.002725739502545689
bus_8ca94ba457f1068a9627252641d1c274,CEMENT ROAD ALANDUR,bus,12.99593,80.18972,0.0027223125597896952
bus_HcKLTTXk,VELACHERY RAILWAY STATION,bus,12.97109,80.21907,0.002721848536838801
bus_NfHwMQdR,VIRUGAMBAKKAM SARADHA NAGAR,bus,13.04771,80.19587,0.002721190362649626
bus_LBOtcvsG,V.O.C NAGAR,bus,13.09137,80.22737,0.002717688616230956
bus_gcfwvofx,SENNEERKUPPAM ELECTRONIC BOARD HOUSE,bus,13.05231,80.11277,0.0027130542522008786
bus_riqYNvhO,SALAMANGALAM COLONY,bus,12.88251,80.00827,0.0027129328898268467
bus_hCpAddaw,SOMANGALAM ROAD OR N V R D JUNCTION,bus,12.97515,80.04838,0.002707670067334799
bus_707,NEW ROAD,bus,12.549663,80.143925,0.002706911883370544
bus_NFETpHWK,THYAGARAYA NAGAR BURKIT ROAD,bus,13.03433,80.23558,0.002702087583839865
bus_YzXnYVPd,PERIYAPANICHERI,bus,13.01252,80.13198,0.002694946134292943
bus_ZMeqpjWv,ROYAPETTAH POLICE STATION,bus,13.05251,80.26383,0.0026919383453097192
bus_IglTFvIG,VILLIVAKKAM ILANKALI AMMAN TEMPLE,bus,13.11247,80.2068,0.0026887106724244295
metro_104_1,Chennai Central Metro,metro,13.0817804,80.27354903,0.0026872936518715944
bus_IHZGJZTs,ADYAR GANDHI NAGAR,bus,13.00664,80.24984,0.0026864924449724495
bus_NmRushck,ANAKAPUTHUR HIGHER SECONDARY SCHOOL,bus,12.98003,80.12906,0.002684276511753378
bus_SMhobJmy,K.K.NAGAR,bus,13.03586,80.20541,0.0026822187663240976
bus_QexJFwXO,PERIYA KOTTAMEDU,bus,13.09434,80.00664,0.0026817655137236548
bus_HrNWphPZ,CHETPET,bus,13.06976,80.242,0.002681057951216221
bus_67a2602a0353ace0452151c508a18860,MADIPAKKAM BALAJI NAGAR,bus,12.97789,80.20435,0.0026805557606831916
bus_pPqywgRl,POWER HOUSE KODAMBAKKAM,bus,13.05246,80.22022,0.002677056159311252
bus_e2c5a4d8,KORATTUR BUS TERMINUS,bus,13.11142,80.18439,0.00267574966115098
bus_qTvRhwtK,THIRUNINRAVUR JAYA COLLEGE,bus,13.12506,80.04376,0.0026751432694750187
suburban_MAS_P_14,CHENNAI CENTRAL SUBURBAN ,suburban,13.083037,80.27479,0.002673651369627685
bus_rivVbWxD,TONDIARPET,bus,13.12727,80.29013,0.002668932641290492
bus_JgVaSAtG,HINDUSTAN COLLEGE,bus,12.80114,80.22358,0.00266876094980682
metro_204_2,Kilpauk,metro,13.07734478,80.24221008,0.002665325049170486
bus_wHHoYczm,VELS UNIVERSITY,bus,12.95447,80.15935,0.0026638016153382477
bus_GxYrbHur,SOMANGALAM SCHOOL,bus,12.95462,80.04325,0.002661649453637857
bus_oSlWllmq,KOSAPUR PERIYAR NAGAR,bus,13.1926,80.23843,0.0026607042752124616
bus_CpULuhdq,AMBATTUR ORAGADAM,bus,13.12724,80.1539,0.002660074284666921
bus_JCIOAWOU,PUZHAL SCREW FACTORY,bus,13.15875,80.19997,0.0026590668061206254
bus_VOQRbkUl,KOLAPAKKAM GOVERNMENT HIGH SCHOOL,bus,13.01036,80.14794,0.002659049969154843
bus_6d12ffeee955e00b712fc52fed316b87,PAZHAVANTHANGAL SUBWAY,bus,12.98794,80.18533,0.0026574431354638942
bus_YmDpkIHQ,MANDAVELI B.T,bus,13.02638,80.26541,0.0026574289734461187
bus_New186,KARUNGUZHI PALLAM,bus,12.62613,80.1714,0.00265712523133868
